timestamp,ticker,yes_bid,yes_ask,last_price,volume,open_interest
2026-01-09T12:06:41.825498+00:00,SNOWCHI-10JAN26-B4,15,19,17,121,360
2026-01-09T12:06:41.825498+00:00,SNOWCHI-10JAN26-B6,10,14,12,183,481
2026-01-09T12:06:41.825498+00:00,SNOWCHI-11JAN26-B0,18,22,20,97,320
2026-01-09T12:06:41.825498+00:00,SNOWCHI-11JAN26-B1,38,42,40,108,427
2026-01-09T12:06:41.825498+00:00,SNOWCHI-11JAN26-B2,16,20,18,56,300
2026-01-09T12:06:41.825498+00:00,SNOWCHI-11JAN26-B4,4,8,6,13,176
2026-01-09T12:06:41.825498+00:00,SNOWCHI-11JAN26-B6,1,3,1,23,180
2026-01-09T12:06:41.825498+00:00,SNOWNYC-10JAN26-B0,95,99,97,47,357
2026-01-09T12:06:41.825498+00:00,SNOWNYC-10JAN26-B1,64,68,66,157,157
2026-01-09T12:06:41.825498+00:00,SNOWNYC-10JAN26-B2,40,44,42,119,447
2026-01-09T12:06:41.825498+00:00,SNOWNYC-10JAN26-B4,38,42,40,136,199
2026-01-09T12:06:41.825498+00:00,SNOWNYC-10JAN26-B6,1,4,2,191,261
2026-01-09T12:06:41.825498+00:00,SNOWNYC-11JAN26-B0,3,7,5,19,125
2026-01-09T12:06:41.825498+00:00,SNOWNYC-11JAN26-B1,35,39,37,135,62
2026-01-09T12:06:41.825498+00:00,SNOWNYC-11JAN26-B2,24,28,26,11,205
2026-01-09T12:06:41.825498+00:00,SNOWNYC-11JAN26-B4,1,5,3,93,133
2026-01-09T12:06:41.825498+00:00,SNOWNYC-11JAN26-B6,3,7,5,171,438
2026-01-10T00:06:41.825498+00:00,HIGHCHI-10JAN26-T30,40,44,42,364,404
2026-01-10T00:06:41.825498+00:00,HIGHCHI-10JAN26-T35,1,4,2,150,1700
2026-01-10T00:06:41.825498+00:00,HIGHCHI-10JAN26-T40,3,7,5,139,1174
2026-01-10T00:06:41.825498+00:00,HIGHCHI-10JAN26-T45,1,3,1,112,364
2026-01-10T00:06:41.825498+00:00,HIGHDAL-10JAN26-T40,95,99,97,158,1835
2026-01-10T00:06:41.825498+00:00,HIGHDAL-10JAN26-T45,86,90,88,207,358
2026-01-10T00:06:41.825498+00:00,HIGHDAL-10JAN26-T50,82,86,84,196,30
2026-01-10T00:06:41.825498+00:00,HIGHDAL-10JAN26-T55,65,69,67,395,1935
2026-01-10T00:06:41.825498+00:00,HIGHDAL-10JAN26-T60,3,7,5,398,501
2026-01-10T00:06:41.825498+00:00,HIGHDAL-10JAN26-T65,14,18,16,339,388
2026-01-10T00:06:41.825498+00:00,HIGHDAL-10JAN26-T70,7,11,9,380,227
2026-01-10T00:06:41.825498+00:00,HIGHDAL-10JAN26-T75,5,9,7,160,890
2026-01-10T00:06:41.825498+00:00,HIGHDEN-10JAN26-T30,76,80,78,277,1575
2026-01-10T00:06:41.825498+00:00,HIGHDEN-10JAN26-T35,61,65,63,240,771
2026-01-10T00:06:41.825498+00:00,HIGHDEN-10JAN26-T40,10,14,12,330,92
2026-01-10T00:06:41.825498+00:00,HIGHDEN-10JAN26-T45,2,6,4,321,519
2026-01-10T00:06:41.825498+00:00,HIGHDEN-10JAN26-T50,1,4,2,200,1069
2026-01-10T00:06:41.825498+00:00,HIGHDEN-10JAN26-T55,1,4,2,138,640
2026-01-10T00:06:41.825498+00:00,HIGHLA-10JAN26-T45,94,98,96,172,639
2026-01-10T00:06:41.825498+00:00,HIGHLA-10JAN26-T50,96,99,98,90,1956
2026-01-10T00:06:41.825498+00:00,HIGHLA-10JAN26-T55,97,99,99,243,1598
2026-01-10T00:06:41.825498+00:00,HIGHLA-10JAN26-T60,67,71,69,163,692
2026-01-10T00:06:41.825498+00:00,HIGHLA-10JAN26-T65,38,42,40,297,1706
2026-01-10T00:06:41.825498+00:00,HIGHLA-10JAN26-T70,1,4,2,462,1480
2026-01-10T00:06:41.825498+00:00,HIGHLA-10JAN26-T75,1,3,1,104,1361
2026-01-10T00:06:41.825498+00:00,HIGHLA-10JAN26-T80,1,5,3,433,1387
2026-01-10T00:06:41.825498+00:00,HIGHMIA-10JAN26-T55,95,99,97,436,1735
2026-01-10T00:06:41.825498+00:00,HIGHMIA-10JAN26-T60,82,86,84,167,1230
2026-01-10T00:06:41.825498+00:00,HIGHMIA-10JAN26-T65,88,92,90,151,384
2026-01-10T00:06:41.825498+00:00,HIGHMIA-10JAN26-T70,80,84,82,333,1091
2026-01-10T00:06:41.825498+00:00,HIGHMIA-10JAN26-T75,51,55,53,111,720
2026-01-10T00:06:41.825498+00:00,HIGHMIA-10JAN26-T80,25,29,27,248,306
2026-01-10T00:06:41.825498+00:00,HIGHMIA-10JAN26-T85,7,11,9,336,1869
2026-01-10T00:06:41.825498+00:00,HIGHMIA-10JAN26-T90,1,4,2,134,1501
2026-01-10T00:06:41.825498+00:00,HIGHNY-10JAN26-T30,97,99,99,492,783
2026-01-10T00:06:41.825498+00:00,HIGHNY-10JAN26-T35,83,87,85,47,215
2026-01-10T00:06:41.825498+00:00,HIGHNY-10JAN26-T40,86,90,88,134,863
2026-01-10T00:06:41.825498+00:00,HIGHNY-10JAN26-T45,31,35,33,496,1355
2026-01-10T00:06:41.825498+00:00,HIGHNY-10JAN26-T50,8,12,10,106,916
2026-01-10T00:06:41.825498+00:00,HIGHNY-10JAN26-T55,2,6,4,477,1822
2026-01-10T00:06:41.825498+00:00,HIGHNY-10JAN26-T60,1,4,2,241,451
2026-01-10T00:06:41.825498+00:00,SNOWBOS-10JAN26-B0,1,3,1,41,135
2026-01-10T00:06:41.825498+00:00,SNOWBOS-10JAN26-B1,25,29,27,31,376
2026-01-10T00:06:41.825498+00:00,SNOWBOS-10JAN26-B2,6,10,8,167,235
2026-01-10T00:06:41.825498+00:00,SNOWBOS-10JAN26-B4,11,15,13,124,117
2026-01-10T00:06:41.825498+00:00,SNOWBOS-10JAN26-B6,1,5,3,71,314
2026-01-10T00:06:41.825498+00:00,SNOWCHI-10JAN26-B0,4,8,6,91,394
2026-01-10T00:06:41.825498+00:00,SNOWCHI-10JAN26-B1,25,29,27,74,432
2026-01-10T00:06:41.825498+00:00,SNOWCHI-10JAN26-B2,12,16,14,106,106
2026-01-10T00:06:41.825498+00:00,SNOWCHI-10JAN26-B4,16,20,18,24,497
2026-01-10T00:06:41.825498+00:00,SNOWCHI-10JAN26-B6,11,15,13,52,175
2026-01-10T00:06:41.825498+00:00,SNOWNYC-10JAN26-B0,95,99,97,73,149
2026-01-10T00:06:41.825498+00:00,SNOWNYC-10JAN26-B1,64,68,66,187,374
2026-01-10T00:06:41.825498+00:00,SNOWNYC-10JAN26-B2,42,46,44,191,265
2026-01-10T00:06:41.825498+00:00,SNOWNYC-10JAN26-B4,36,40,38,78,159
2026-01-10T00:06:41.825498+00:00,SNOWNYC-10JAN26-B6,1,3,1,61,202
2026-01-10T06:06:41.825498+00:00,HIGHCHI-10JAN26-T30,40,44,42,239,697
2026-01-10T06:06:41.825498+00:00,HIGHCHI-10JAN26-T35,1,4,2,378,646
2026-01-10T06:06:41.825498+00:00,HIGHCHI-10JAN26-T40,2,6,4,305,1340
2026-01-10T06:06:41.825498+00:00,HIGHCHI-10JAN26-T45,1,4,2,115,207
2026-01-10T06:06:41.825498+00:00,HIGHDAL-10JAN26-T40,95,99,97,310,1996
2026-01-10T06:06:41.825498+00:00,HIGHDAL-10JAN26-T45,86,90,88,240,21
2026-01-10T06:06:41.825498+00:00,HIGHDAL-10JAN26-T50,81,85,83,249,346
2026-01-10T06:06:41.825498+00:00,HIGHDAL-10JAN26-T55,65,69,67,73,838
2026-01-10T06:06:41.825498+00:00,HIGHDAL-10JAN26-T60,3,7,5,193,761
2026-01-10T06:06:41.825498+00:00,HIGHDAL-10JAN26-T65,15,19,17,222,328
2026-01-10T06:06:41.825498+00:00,HIGHDAL-10JAN26-T70,7,11,9,340,1786
2026-01-10T06:06:41.825498+00:00,HIGHDAL-10JAN26-T75,6,10,8,137,1539
2026-01-10T06:06:41.825498+00:00,HIGHDEN-10JAN26-T30,76,80,78,81,34
2026-01-10T06:06:41.825498+00:00,HIGHDEN-10JAN26-T35,61,65,63,194,536
2026-01-10T06:06:41.825498+00:00,HIGHDEN-10JAN26-T40,10,14,12,23,1108
2026-01-10T06:06:41.825498+00:00,HIGHDEN-10JAN26-T45,3,7,5,482,1520
2026-01-10T06:06:41.825498+00:00,HIGHDEN-10JAN26-T50,1,4,2,479,1324
2026-01-10T06:06:41.825498+00:00,HIGHDEN-10JAN26-T55,1,4,2,411,519
2026-01-10T06:06:41.825498+00:00,HIGHLA-10JAN26-T45,95,99,97,261,1576
2026-01-10T06:06:41.825498+00:00,HIGHLA-10JAN26-T50,96,99,98,329,1727
2026-01-10T06:06:41.825498+00:00,HIGHLA-10JAN26-T55,96,99,98,348,728
2026-01-10T06:06:41.825498+00:00,HIGHLA-10JAN26-T60,67,71,69,53,1885
2026-01-10T06:06:41.825498+00:00,HIGHLA-10JAN26-T65,38,42,40,20,1787
2026-01-10T06:06:41.825498+00:00,HIGHLA-10JAN26-T70,1,4,2,83,1465
2026-01-10T06:06:41.825498+00:00,HIGHLA-10JAN26-T75,1,4,2,319,1530
2026-01-10T06:06:41.825498+00:00,HIGHLA-10JAN26-T80,1,4,2,347,145
2026-01-10T06:06:41.825498+00:00,HIGHMIA-10JAN26-T55,96,99,98,292,738
2026-01-10T06:06:41.825498+00:00,HIGHMIA-10JAN26-T60,82,86,84,91,1635
2026-01-10T06:06:41.825498+00:00,HIGHMIA-10JAN26-T65,89,93,91,216,482
2026-01-10T06:06:41.825498+00:00,HIGHMIA-10JAN26-T70,80,84,82,430,369
2026-01-10T06:06:41.825498+00:00,HIGHMIA-10JAN26-T75,50,54,52,429,1541
2026-01-10T06:06:41.825498+00:00,HIGHMIA-10JAN26-T80,25,29,27,293,793
2026-01-10T06:06:41.825498+00:00,HIGHMIA-10JAN26-T85,8,12,10,161,353
2026-01-10T06:06:41.825498+00:00,HIGHMIA-10JAN26-T90,1,4,2,352,841
2026-01-10T06:06:41.825498+00:00,HIGHNY-10JAN26-T30,96,99,98,395,1139
2026-01-10T06:06:41.825498+00:00,HIGHNY-10JAN26-T35,82,86,84,292,366
2026-01-10T06:06:41.825498+00:00,HIGHNY-10JAN26-T40,87,91,89,164,1536
2026-01-10T06:06:41.825498+00:00,HIGHNY-10JAN26-T45,32,36,34,125,679
2026-01-10T06:06:41.825498+00:00,HIGHNY-10JAN26-T50,8,12,10,450,252
2026-01-10T06:06:41.825498+00:00,HIGHNY-10JAN26-T55,2,6,4,351,575
2026-01-10T06:06:41.825498+00:00,HIGHNY-10JAN26-T60,1,4,2,484,696
2026-01-10T06:06:41.825498+00:00,SNOWBOS-10JAN26-B0,1,3,1,2,393
2026-01-10T06:06:41.825498+00:00,SNOWBOS-10JAN26-B1,25,29,27,137,375
2026-01-10T06:06:41.825498+00:00,SNOWBOS-10JAN26-B2,6,10,8,38,443
2026-01-10T06:06:41.825498+00:00,SNOWBOS-10JAN26-B4,11,15,13,178,47
2026-01-10T06:06:41.825498+00:00,SNOWBOS-10JAN26-B6,1,4,2,134,157
2026-01-10T06:06:41.825498+00:00,SNOWCHI-10JAN26-B0,4,8,6,72,173
2026-01-10T06:06:41.825498+00:00,SNOWCHI-10JAN26-B1,24,28,26,46,214
2026-01-10T06:06:41.825498+00:00,SNOWCHI-10JAN26-B2,12,16,14,36,322
2026-01-10T06:06:41.825498+00:00,SNOWCHI-10JAN26-B4,15,19,17,168,209
2026-01-10T06:06:41.825498+00:00,SNOWCHI-10JAN26-B6,10,14,12,8,115
2026-01-10T06:06:41.825498+00:00,SNOWNYC-10JAN26-B0,96,99,98,107,346
2026-01-10T06:06:41.825498+00:00,SNOWNYC-10JAN26-B1,64,68,66,108,335
2026-01-10T06:06:41.825498+00:00,SNOWNYC-10JAN26-B2,41,45,43,173,209
2026-01-10T06:06:41.825498+00:00,SNOWNYC-10JAN26-B4,35,39,37,120,25
2026-01-10T06:06:41.825498+00:00,SNOWNYC-10JAN26-B6,1,4,2,156,495
2026-01-10T10:06:41.825498+00:00,HIGHCHI-10JAN26-T30,40,44,42,53,145
2026-01-10T10:06:41.825498+00:00,HIGHCHI-10JAN26-T35,1,4,2,193,1298
2026-01-10T10:06:41.825498+00:00,HIGHCHI-10JAN26-T40,2,6,4,397,804
2026-01-10T10:06:41.825498+00:00,HIGHCHI-10JAN26-T45,1,4,2,480,1665
2026-01-10T10:06:41.825498+00:00,HIGHDAL-10JAN26-T40,95,99,97,492,1183
2026-01-10T10:06:41.825498+00:00,HIGHDAL-10JAN26-T45,86,90,88,93,637
2026-01-10T10:06:41.825498+00:00,HIGHDAL-10JAN26-T50,82,86,84,356,827
2026-01-10T10:06:41.825498+00:00,HIGHDAL-10JAN26-T55,65,69,67,424,1401
2026-01-10T10:06:41.825498+00:00,HIGHDAL-10JAN26-T60,3,7,5,317,1247
2026-01-10T10:06:41.825498+00:00,HIGHDAL-10JAN26-T65,15,19,17,425,1004
2026-01-10T10:06:41.825498+00:00,HIGHDAL-10JAN26-T70,7,11,9,87,673
2026-01-10T10:06:41.825498+00:00,HIGHDAL-10JAN26-T75,6,10,8,415,1880
2026-01-10T10:06:41.825498+00:00,HIGHDEN-10JAN26-T30,76,80,78,177,1961
2026-01-10T10:06:41.825498+00:00,HIGHDEN-10JAN26-T35,61,65,63,222,711
2026-01-10T10:06:41.825498+00:00,HIGHDEN-10JAN26-T40,10,14,12,383,831
2026-01-10T10:06:41.825498+00:00,HIGHDEN-10JAN26-T45,2,6,4,425,1092
2026-01-10T10:06:41.825498+00:00,HIGHDEN-10JAN26-T50,1,4,2,388,638
2026-01-10T10:06:41.825498+00:00,HIGHDEN-10JAN26-T55,1,4,2,360,1656
2026-01-10T10:06:41.825498+00:00,HIGHLA-10JAN26-T45,95,99,97,198,1604
2026-01-10T10:06:41.825498+00:00,HIGHLA-10JAN26-T50,96,99,98,228,1167
2026-01-10T10:06:41.825498+00:00,HIGHLA-10JAN26-T55,96,99,98,291,1814
2026-01-10T10:06:41.825498+00:00,HIGHLA-10JAN26-T60,67,71,69,476,46
2026-01-10T10:06:41.825498+00:00,HIGHLA-10JAN26-T65,38,42,40,316,1314
2026-01-10T10:06:41.825498+00:00,HIGHLA-10JAN26-T70,1,4,2,72,189
2026-01-10T10:06:41.825498+00:00,HIGHLA-10JAN26-T75,1,4,2,439,1862
2026-01-10T10:06:41.825498+00:00,HIGHLA-10JAN26-T80,1,4,2,261,322
2026-01-10T10:06:41.825498+00:00,HIGHMIA-10JAN26-T55,96,99,98,65,719
2026-01-10T10:06:41.825498+00:00,HIGHMIA-10JAN26-T60,82,86,84,10,465
2026-01-10T10:06:41.825498+00:00,HIGHMIA-10JAN26-T65,89,93,91,432,405
2026-01-10T10:06:41.825498+00:00,HIGHMIA-10JAN26-T70,80,84,82,23,1964
2026-01-10T10:06:41.825498+00:00,HIGHMIA-10JAN26-T75,50,54,52,411,570
2026-01-10T10:06:41.825498+00:00,HIGHMIA-10JAN26-T80,25,29,27,342,1225
2026-01-10T10:06:41.825498+00:00,HIGHMIA-10JAN26-T85,7,11,9,244,1139
2026-01-10T10:06:41.825498+00:00,HIGHMIA-10JAN26-T90,1,4,2,158,102
2026-01-10T10:06:41.825498+00:00,HIGHNY-10JAN26-T30,96,99,98,300,70
2026-01-10T10:06:41.825498+00:00,HIGHNY-10JAN26-T35,82,86,84,308,531
2026-01-10T10:06:41.825498+00:00,HIGHNY-10JAN26-T40,86,90,88,169,1431
2026-01-10T10:06:41.825498+00:00,HIGHNY-10JAN26-T45,32,36,34,289,1778
2026-01-10T10:06:41.825498+00:00,HIGHNY-10JAN26-T50,8,12,10,92,1302
2026-01-10T10:06:41.825498+00:00,HIGHNY-10JAN26-T55,2,6,4,195,1174
2026-01-10T10:06:41.825498+00:00,HIGHNY-10JAN26-T60,1,4,2,441,1920
2026-01-10T10:06:41.825498+00:00,SNOWBOS-10JAN26-B0,1,4,2,9,359
2026-01-10T10:06:41.825498+00:00,SNOWBOS-10JAN26-B1,25,29,27,7,234
2026-01-10T10:06:41.825498+00:00,SNOWBOS-10JAN26-B2,6,10,8,68,398
2026-01-10T10:06:41.825498+00:00,SNOWBOS-10JAN26-B4,11,15,13,118,470
2026-01-10T10:06:41.825498+00:00,SNOWBOS-10JAN26-B6,1,4,2,7,123
2026-01-10T10:06:41.825498+00:00,SNOWCHI-10JAN26-B0,4,8,6,198,195
2026-01-10T10:06:41.825498+00:00,SNOWCHI-10JAN26-B1,24,28,26,74,11
2026-01-10T10:06:41.825498+00:00,SNOWCHI-10JAN26-B2,12,16,14,159,267
2026-01-10T10:06:41.825498+00:00,SNOWCHI-10JAN26-B4,15,19,17,142,271
2026-01-10T10:06:41.825498+00:00,SNOWCHI-10JAN26-B6,10,14,12,148,246
2026-01-10T10:06:41.825498+00:00,SNOWNYC-10JAN26-B0,96,99,98,34,150
2026-01-10T10:06:41.825498+00:00,SNOWNYC-10JAN26-B1,64,68,66,153,178
2026-01-10T10:06:41.825498+00:00,SNOWNYC-10JAN26-B2,41,45,43,66,216
2026-01-10T10:06:41.825498+00:00,SNOWNYC-10JAN26-B4,35,39,37,40,329
2026-01-10T10:06:41.825498+00:00,SNOWNYC-10JAN26-B6,1,4,2,32,59
2026-01-10T12:06:41.825498+00:00,HIGHCHI-11JAN26-T30,61,65,63,304,1579
2026-01-10T12:06:41.825498+00:00,HIGHCHI-11JAN26-T35,17,21,19,311,1017
2026-01-10T12:06:41.825498+00:00,HIGHCHI-11JAN26-T40,1,4,2,257,1312
2026-01-10T12:06:41.825498+00:00,HIGHCHI-11JAN26-T45,3,7,5,392,1956
2026-01-10T12:06:41.825498+00:00,HIGHCHI-11JAN26-T50,3,7,5,104,1614
2026-01-10T12:06:41.825498+00:00,HIGHCHI-12JAN26-T30,60,64,62,210,430
2026-01-10T12:06:41.825498+00:00,HIGHCHI-12JAN26-T35,28,32,30,5,1993
2026-01-10T12:06:41.825498+00:00,HIGHCHI-12JAN26-T40,16,20,18,116,727
2026-01-10T12:06:41.825498+00:00,HIGHCHI-12JAN26-T45,1,4,2,483,1120
2026-01-10T12:06:41.825498+00:00,HIGHCHI-12JAN26-T50,1,5,3,318,1904
2026-01-10T12:06:41.825498+00:00,HIGHDAL-11JAN26-T40,96,99,98,199,1665
2026-01-10T12:06:41.825498+00:00,HIGHDAL-11JAN26-T45,93,97,95,13,1968
2026-01-10T12:06:41.825498+00:00,HIGHDAL-11JAN26-T50,76,80,78,415,449
2026-01-10T12:06:41.825498+00:00,HIGHDAL-11JAN26-T55,59,63,61,20,1038
2026-01-10T12:06:41.825498+00:00,HIGHDAL-11JAN26-T60,15,19,17,28,1124
2026-01-10T12:06:41.825498+00:00,HIGHDAL-11JAN26-T65,3,7,5,230,295
2026-01-10T12:06:41.825498+00:00,HIGHDAL-11JAN26-T70,1,4,2,105,277
2026-01-10T12:06:41.825498+00:00,HIGHDAL-11JAN26-T75,1,5,3,173,1475
2026-01-10T12:06:41.825498+00:00,HIGHDAL-12JAN26-T30,94,98,96,181,1323
2026-01-10T12:06:41.825498+00:00,HIGHDAL-12JAN26-T35,96,99,98,417,634
2026-01-10T12:06:41.825498+00:00,HIGHDAL-12JAN26-T40,91,95,93,492,815
2026-01-10T12:06:41.825498+00:00,HIGHDAL-12JAN26-T45,76,80,78,214,787
2026-01-10T12:06:41.825498+00:00,HIGHDAL-12JAN26-T50,47,51,49,460,340
2026-01-10T12:06:41.825498+00:00,HIGHDAL-12JAN26-T55,13,17,15,415,425
2026-01-10T12:06:41.825498+00:00,HIGHDAL-12JAN26-T60,1,3,1,48,63
2026-01-10T12:06:41.825498+00:00,HIGHDAL-12JAN26-T65,1,3,1,303,1872
2026-01-10T12:06:41.825498+00:00,HIGHDEN-11JAN26-T30,95,99,97,12,312
2026-01-10T12:06:41.825498+00:00,HIGHDEN-11JAN26-T35,82,86,84,139,1137
2026-01-10T12:06:41.825498+00:00,HIGHDEN-11JAN26-T40,92,96,94,443,721
2026-01-10T12:06:41.825498+00:00,HIGHDEN-11JAN26-T45,57,61,59,182,648
2026-01-10T12:06:41.825498+00:00,HIGHDEN-11JAN26-T50,7,11,9,380,1544
2026-01-10T12:06:41.825498+00:00,HIGHDEN-11JAN26-T55,8,12,10,330,1319
2026-01-10T12:06:41.825498+00:00,HIGHDEN-11JAN26-T60,5,9,7,272,882
2026-01-10T12:06:41.825498+00:00,HIGHDEN-11JAN26-T65,2,6,4,78,1004
2026-01-10T12:06:41.825498+00:00,HIGHDEN-12JAN26-T30,81,85,83,292,1151
2026-01-10T12:06:41.825498+00:00,HIGHDEN-12JAN26-T35,59,63,61,249,369
2026-01-10T12:06:41.825498+00:00,HIGHDEN-12JAN26-T40,12,16,14,40,382
2026-01-10T12:06:41.825498+00:00,HIGHDEN-12JAN26-T45,7,11,9,414,1033
2026-01-10T12:06:41.825498+00:00,HIGHDEN-12JAN26-T50,1,4,2,363,647
2026-01-10T12:06:41.825498+00:00,HIGHDEN-12JAN26-T55,15,19,17,14,639
2026-01-10T12:06:41.825498+00:00,HIGHLA-11JAN26-T45,95,99,97,207,1629
2026-01-10T12:06:41.825498+00:00,HIGHLA-11JAN26-T50,96,99,98,432,641
2026-01-10T12:06:41.825498+00:00,HIGHLA-11JAN26-T55,92,96,94,76,955
2026-01-10T12:06:41.825498+00:00,HIGHLA-11JAN26-T60,52,56,54,115,1284
2026-01-10T12:06:41.825498+00:00,HIGHLA-11JAN26-T65,25,29,27,366,1017
2026-01-10T12:06:41.825498+00:00,HIGHLA-11JAN26-T70,5,9,7,171,1607
2026-01-10T12:06:41.825498+00:00,HIGHLA-11JAN26-T75,1,3,1,154,1432
2026-01-10T12:06:41.825498+00:00,HIGHLA-11JAN26-T80,2,6,4,175,427
2026-01-10T12:06:41.825498+00:00,HIGHLA-12JAN26-T45,97,99,99,476,1003
2026-01-10T12:06:41.825498+00:00,HIGHLA-12JAN26-T50,95,99,97,392,1138
2026-01-10T12:06:41.825498+00:00,HIGHLA-12JAN26-T55,92,96,94,317,816
2026-01-10T12:06:41.825498+00:00,HIGHLA-12JAN26-T60,77,81,79,93,1332
2026-01-10T12:06:41.825498+00:00,HIGHLA-12JAN26-T65,45,49,47,194,1414
2026-01-10T12:06:41.825498+00:00,HIGHLA-12JAN26-T70,11,15,13,465,1431
2026-01-10T12:06:41.825498+00:00,HIGHLA-12JAN26-T75,7,11,9,131,1293
2026-01-10T12:06:41.825498+00:00,HIGHLA-12JAN26-T80,1,3,1,147,1745
2026-01-10T12:06:41.825498+00:00,HIGHMIA-11JAN26-T55,92,96,94,294,915
2026-01-10T12:06:41.825498+00:00,HIGHMIA-11JAN26-T60,88,92,90,267,1753
2026-01-10T12:06:41.825498+00:00,HIGHMIA-11JAN26-T65,95,99,97,174,169
2026-01-10T12:06:41.825498+00:00,HIGHMIA-11JAN26-T70,91,95,93,120,680
2026-01-10T12:06:41.825498+00:00,HIGHMIA-11JAN26-T75,25,29,27,101,1603
2026-01-10T12:06:41.825498+00:00,HIGHMIA-11JAN26-T80,13,17,15,111,433
2026-01-10T12:06:41.825498+00:00,HIGHMIA-11JAN26-T85,3,7,5,111,799
2026-01-10T12:06:41.825498+00:00,HIGHMIA-11JAN26-T90,16,20,18,66,1946
2026-01-10T12:06:41.825498+00:00,HIGHMIA-12JAN26-T60,91,95,93,466,1640
2026-01-10T12:06:41.825498+00:00,HIGHMIA-12JAN26-T65,88,92,90,394,264
2026-01-10T12:06:41.825498+00:00,HIGHMIA-12JAN26-T70,89,93,91,395,1440
2026-01-10T12:06:41.825498+00:00,HIGHMIA-12JAN26-T75,46,50,48,27,1184
2026-01-10T12:06:41.825498+00:00,HIGHMIA-12JAN26-T80,8,12,10,99,1304
2026-01-10T12:06:41.825498+00:00,HIGHMIA-12JAN26-T85,24,28,26,214,1080
2026-01-10T12:06:41.825498+00:00,HIGHMIA-12JAN26-T90,4,8,6,66,1775
2026-01-10T12:06:41.825498+00:00,HIGHNY-11JAN26-T30,86,90,88,349,623
2026-01-10T12:06:41.825498+00:00,HIGHNY-11JAN26-T35,71,75,73,265,1546
2026-01-10T12:06:41.825498+00:00,HIGHNY-11JAN26-T40,39,43,41,91,1803
2026-01-10T12:06:41.825498+00:00,HIGHNY-11JAN26-T45,5,9,7,105,750
2026-01-10T12:06:41.825498+00:00,HIGHNY-11JAN26-T50,1,4,2,492,694
2026-01-10T12:06:41.825498+00:00,HIGHNY-11JAN26-T55,1,5,3,358,1937
2026-01-10T12:06:41.825498+00:00,HIGHNY-12JAN26-T30,89,93,91,474,1626
2026-01-10T12:06:41.825498+00:00,HIGHNY-12JAN26-T35,55,59,57,321,916
2026-01-10T12:06:41.825498+00:00,HIGHNY-12JAN26-T40,35,39,37,296,536
2026-01-10T12:06:41.825498+00:00,HIGHNY-12JAN26-T45,1,3,1,124,1187
2026-01-10T12:06:41.825498+00:00,HIGHNY-12JAN26-T50,1,4,2,37,1104
2026-01-10T12:06:41.825498+00:00,HIGHNY-12JAN26-T55,4,8,6,363,1963
2026-01-10T12:06:41.825498+00:00,SNOWBOS-11JAN26-B0,3,7,5,44,175
2026-01-10T12:06:41.825498+00:00,SNOWBOS-11JAN26-B1,31,35,33,170,217
2026-01-10T12:06:41.825498+00:00,SNOWBOS-11JAN26-B2,28,32,30,11,135
2026-01-10T12:06:41.825498+00:00,SNOWBOS-11JAN26-B4,9,13,11,124,439
2026-01-10T12:06:41.825498+00:00,SNOWBOS-11JAN26-B6,1,3,1,68,230
2026-01-10T12:06:41.825498+00:00,SNOWBOS-12JAN26-B0,11,15,13,72,126
2026-01-10T12:06:41.825498+00:00,SNOWBOS-12JAN26-B1,39,43,41,37,130
2026-01-10T12:06:41.825498+00:00,SNOWBOS-12JAN26-B2,7,11,9,73,184
2026-01-10T12:06:41.825498+00:00,SNOWBOS-12JAN26-B4,5,9,7,72,294
2026-01-10T12:06:41.825498+00:00,SNOWBOS-12JAN26-B6,10,14,12,5,170
2026-01-10T12:06:41.825498+00:00,SNOWCHI-11JAN26-B0,13,17,15,98,31
2026-01-10T12:06:41.825498+00:00,SNOWCHI-11JAN26-B1,35,39,37,89,341
2026-01-10T12:06:41.825498+00:00,SNOWCHI-11JAN26-B2,24,28,26,85,60
2026-01-10T12:06:41.825498+00:00,SNOWCHI-11JAN26-B4,1,5,3,68,403
2026-01-10T12:06:41.825498+00:00,SNOWCHI-11JAN26-B6,1,3,1,59,172
2026-01-10T12:06:41.825498+00:00,SNOWCHI-12JAN26-B0,13,17,15,76,317
2026-01-10T12:06:41.825498+00:00,SNOWCHI-12JAN26-B1,33,37,35,89,472
2026-01-10T12:06:41.825498+00:00,SNOWCHI-12JAN26-B2,1,3,1,146,144
2026-01-10T12:06:41.825498+00:00,SNOWCHI-12JAN26-B4,8,12,10,119,176
2026-01-10T12:06:41.825498+00:00,SNOWCHI-12JAN26-B6,7,11,9,4,232
2026-01-10T12:06:41.825498+00:00,SNOWNYC-11JAN26-B0,1,5,3,103,73
2026-01-10T12:06:41.825498+00:00,SNOWNYC-11JAN26-B1,31,35,33,60,348
2026-01-10T12:06:41.825498+00:00,SNOWNYC-11JAN26-B2,30,34,32,161,248
2026-01-10T12:06:41.825498+00:00,SNOWNYC-11JAN26-B4,3,7,5,180,231
2026-01-10T12:06:41.825498+00:00,SNOWNYC-11JAN26-B6,1,4,2,4,61
2026-01-10T12:06:41.825498+00:00,SNOWNYC-12JAN26-B0,1,5,3,185,143
2026-01-10T12:06:41.825498+00:00,SNOWNYC-12JAN26-B1,48,52,50,46,201
2026-01-10T12:06:41.825498+00:00,SNOWNYC-12JAN26-B2,20,24,22,162,457
